date,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,Year,Quarter_Number,Month_Number,gdp_per_capita,seasonally_adjusted_INDPRO,seasonally_adjusted_CPI,seasonally_adjusted_unemployment_rate,anomaly_INDPRO,anomaly_CPI,anomaly_unemployment_rate,anomaly_PPI,anomaly_share_price,anomaly_1_year_rate,anomaly_3_months_rate,anomaly_6_months_rate,anomaly_10_year_rate,CPI_trend,INDPRO_trend,unemployment_rate_trend,PPI_trend,seasonally_adjusted_PPI,1_year_rate_acf1_original,1_year_rate_sumsq_acf_original,1_year_rate_acf1_diff1,1_year_rate_sumsq_acf_diff1,1_year_rate_acf1_diff2,1_year_rate_sumsq_acf_diff2,1_year_rate_acf_seasonal,3_months_rate_acf1_original,3_months_rate_sumsq_acf_original,3_months_rate_acf1_diff1,3_months_rate_sumsq_acf_diff1,3_months_rate_acf1_diff2,3_months_rate_sumsq_acf_diff2,3_months_rate_acf_seasonal,6_months_rate_acf1_original,6_months_rate_sumsq_acf_original,6_months_rate_acf1_diff1,6_months_rate_sumsq_acf_diff1,6_months_rate_acf1_diff2,6_months_rate_sumsq_acf_diff2,6_months_rate_acf_seasonal,CPI_acf1_original,CPI_sumsq_acf_original,CPI_acf1_diff1,CPI_sumsq_acf_diff1,CPI_acf1_diff2,CPI_sumsq_acf_diff2,CPI_acf_seasonal,INDPRO_acf1_original,INDPRO_sumsq_acf_original,INDPRO_acf1_diff1,INDPRO_sumsq_acf_diff1,INDPRO_acf1_diff2,INDPRO_sumsq_acf_diff2,INDPRO_acf_seasonal,10_year_rate_acf1_original,10_year_rate_sumsq_acf_original,10_year_rate_acf1_diff1,10_year_rate_sumsq_acf_diff1,10_year_rate_acf1_diff2,10_year_rate_sumsq_acf_diff2,10_year_rate_acf_seasonal,share_price_acf1_original,share_price_sumsq_acf_original,share_price_acf1_diff1,share_price_sumsq_acf_diff1,share_price_acf1_diff2,share_price_sumsq_acf_diff2,share_price_acf_seasonal,unemployment_rate_acf1_original,unemployment_rate_sumsq_acf_original,unemployment_rate_acf1_diff1,unemployment_rate_sumsq_acf_diff1,unemployment_rate_acf1_diff2,unemployment_rate_sumsq_acf_diff2,unemployment_rate_acf_seasonal,PPI_acf1_original,PPI_sumsq_acf_original,PPI_acf1_diff1,PPI_sumsq_acf_diff1,PPI_acf1_diff2,PPI_sumsq_acf_diff2,PPI_acf_seasonal,OECD_CLI_index_acf1_original,OECD_CLI_index_sumsq_acf_original,OECD_CLI_index_acf1_diff1,OECD_CLI_index_sumsq_acf_diff1,OECD_CLI_index_acf1_diff2,OECD_CLI_index_sumsq_acf_diff2,OECD_CLI_index_acf_seasonal,CSI_index_acf1_original,CSI_index_sumsq_acf_original,CSI_index_acf1_diff1,CSI_index_sumsq_acf_diff1,CSI_index_acf1_diff2,CSI_index_sumsq_acf_diff2,CSI_index_acf_seasonal,gdp_per_capita_acf1_original,gdp_per_capita_sumsq_acf_original,gdp_per_capita_acf1_diff1,gdp_per_capita_sumsq_acf_diff1,gdp_per_capita_acf1_diff2,gdp_per_capita_sumsq_acf_diff2,gdp_per_capita_acf_seasonal
2016-07-01,0.06,0.16,0.2,0.06,0.5,0.2975,0.394,240.101,98.8452,1.5,6.051641447190265,4.8,267.3,99.11556337695922,90.0,2016,3,7,59084.0,98.62532795859843,240.1938480957572,4.831036057713088,0,0,0,0,0,0,0,0,0,240.4855333045504,98.75195210889012,4.843313892208089,262.97997259634883,264.07699786160106,0.9893825211151192,8.661312947003845,0.3491414411903693,0.2160333895256367,-0.15742252236632062,0.28715753434547886,,0.9886868742019916,8.541031625675314,0.33302359521953523,0.25541806600823946,-0.18611161077119023,0.29528596974985405,,0.9897584415209238,8.652869187614925,0.35059273771623,0.24767289848843219,-0.1738325847842735,0.29034701252761086,,0.9957042277238262,9.528968947861486,0.4695357392790039,0.2576119749121684,-0.14931521329656305,0.12746272345834433,,0.9962663544209743,9.548523792723286,0.2936506077751731,0.42779133745854697,-0.4976843534635591,0.27132286805938705,,0.9916260552333768,8.966394707663104,0.3022631703679296,0.1313857111852981,-0.2078874300446851,0.1981954392256996,,0.9961142440128751,9.56154136034818,0.27200702522728815,0.10277558483260367,-0.302415407733956,0.1888695784934083,,0.9915960870995278,8.348044571564797,0.17914124191103498,0.3547151243209919,-0.5519840098621176,0.31902469621666496,,0.9958923144209362,9.386253568199486,0.682213979633049,1.1049282424658011,-0.2810750536930958,0.12995742784271258,,0.9878442159822949,5.229897812727809,0.9606602865232893,2.5906773908485703,0.8854246530994813,1.7526982575394747,,0.9517347522253752,6.597179149659451,-0.028039097274122852,0.028594338311845068,-0.46781044209909856,0.2361360232112383,,0.9955981632174116,9.50864406973949,0.7752211255024847,1.3279848023079908,-8.255373116162525e-06,0.19706451694686916,
2016-08-01,0.16,0.14,0.2,0.22,0.5526086956521739,0.297391304347826,0.4365217391304347,240.545,98.7427,1.56,6.069262918258781,4.9,262.3,99.1616758150791,89.8,2016,3,8,59154.66666666666,98.52193992386547,240.59939198456368,4.860251011516941,0,0,0,0,0,0,0,0,0,240.8701720621386,98.74791898921428,4.810588831770817,263.9928973137903,262.1803970998975,0.9894861229131311,8.668542415465696,0.3491082486036181,0.21608348892087384,-0.15741154290586734,0.28731450549481174,,0.9887295575048209,8.547039999744811,0.33302541570868704,0.2554212435745061,-0.18611615950552682,0.2952767736773483,,0.9898283674049655,8.658435964496668,0.3505867699143759,0.24771875246938235,-0.17382718060575653,0.2903920962737641,,0.9957051956006531,9.529449715807548,0.46908017922081624,0.2572278177423282,-0.1528027350157624,0.12844549797490923,,0.996287446527926,9.550180678189125,0.2935519153165651,0.42850959327111077,-0.4971783402157536,0.2709448514701378,,0.9917407762005558,8.966014082344559,0.3020732019135504,0.13139635114568562,-0.20769349953552388,0.19857797086679776,,0.9961013636363936,9.560111293406488,0.2722044329056041,0.10310737139290219,-0.3026464382710077,0.18917572615511008,,0.9916931451890055,8.349639184236839,0.1785104008117704,0.3540343750658826,-0.5525709951935891,0.3201565009905381,,0.9960514579033948,9.384085357383553,0.6774298534555687,1.0833849146270431,-0.2840353452680179,0.14427924205923487,,0.9878790476841355,5.231638906107282,0.9606214569090772,2.590442487858785,0.8853233996704372,1.7508367612107734,,0.9517599215905597,6.599698393080998,-0.027960883679762013,0.028595021409790675,-0.4679501075174911,0.23626456263600754,,0.9956006067162524,9.508921796461298,0.7752860021150781,1.328104233382915,-6.19462735484302e-06,0.1977465206974024,
2016-09-01,0.14,0.2,0.02,0.1,0.5766666666666667,0.2919047619047619,0.4614285714285714,241.176,98.6552,1.63,6.055536493433609,5.0,259.2,99.2503501536108,91.2,2016,3,9,59225.333333333336,98.4825131449017,241.15216679013383,5.0099193082078735,0,0,0,0,0,0,0,0,0,241.27149953785568,98.78033510427214,4.774789679781296,265.56678364037384,262.67850331829874,0.9895623990852022,8.675535416730805,0.34912544270394485,0.216100910989147,-0.15743234356404628,0.28739517414821186,,0.988768112353504,8.552579423534079,0.33302549665419656,0.2554219426475223,-0.18611510959916103,0.2952779044168075,,0.9898846329931662,8.663818251930874,0.35059769853599615,0.24774326855374015,-0.17383244225148856,0.2904179396556237,,0.9956983766723182,9.529651292884122,0.4689807740253769,0.25669776695293084,-0.15183165114996267,0.12868822398303903,,0.9963067242140156,9.5517113115121,0.29376194691981106,0.4290484372379552,-0.4971936778764312,0.2709552237605439,,0.9918616793876958,8.96784750147263,0.30213314328945884,0.13156777639301145,-0.20766693714823875,0.19855723721182778,,0.9961388036421364,9.559363206451309,0.2720026335509049,0.103160455868064,-0.30220859753915813,0.18988562090309666,,0.9917815945226873,8.352511140253112,0.1789360484089309,0.35320251818226045,-0.5525720984578847,0.3201584188504937,,0.9961520367681936,9.384136220884885,0.6788763945398583,1.0784397696207375,-0.2871457504715661,0.14753919517741,,0.9879313939567513,5.233764051304839,0.9605093424943051,2.5896467903968143,0.8851569712193235,1.7478392488829348,,0.951685290124932,6.601540033843635,-0.027985884121755043,0.028636599716811772,-0.4675853277538963,0.23594552166445984,,0.9956030833909694,9.509192590544234,0.7752916266802192,1.328213499087719,-4.653599555003564e-06,0.19774651451075373,
2016-10-01,0.2,0.2,0.06,0.04,0.6405000000000001,0.3265,0.4695,241.741,98.7237,1.76,6.035582967471599,4.9,253.1,99.37640714193132,87.2,2016,4,10,59296.0,98.54005814682772,241.7304239403749,4.907335053199003,0,0,0,0,0,0,0,0,0,241.6772242779969,98.84549640855916,4.736263891276192,267.5044447502382,260.92997468689805,0.989670669366816,8.683119155769768,0.34913031211503837,0.21608472948177188,-0.1574400123773804,0.2873931398945839,,0.988833575799213,8.55823048272734,0.33302127575865087,0.2554386449722026,-0.18611480812597228,0.29529285929709465,,0.9899284029624764,8.669062049542704,0.3506012392416446,0.24774899318254942,-0.17382984169800333,0.2904129238680756,,0.9956944577874917,9.529657532882549,0.4693412940661378,0.25670133991237437,-0.15193541623590798,0.12879813162190587,,0.9963102477887388,9.552948029924748,0.29381208221090577,0.4291289863486108,-0.49712170551613094,0.2711944416196246,,0.9920342224958432,8.972955881988693,0.3022199769229491,0.13142754338201773,-0.2076489293306181,0.19833488986311387,,0.9961852200835453,9.5593721157464,0.272224003939469,0.10347359575284991,-0.3021249399338951,0.18975736567064985,,0.9917129733789061,8.354339773457342,0.1782989689052792,0.35284617325898854,-0.551847971746149,0.31855685072894274,,0.9963248768967516,9.387648937374548,0.6780769060166876,1.071845817050249,-0.2878123009571787,0.1497668504884163,,0.9879894751697257,5.236024295694014,0.9603772574613988,2.588350159633687,0.8853078971254217,1.7464308066831968,,0.9517910244422884,6.603555383642872,-0.028582882937484,0.028784398473697837,-0.46730465264932647,0.23607002378118747,,0.995605592805819,9.509452991055928,0.7752972319338776,1.328305053606952,-4.645765220282708e-06,0.19774650845053132,
2016-11-01,0.2,0.02,0.22,0.06,0.714,0.446,0.5740000000000001,242.026,98.3443,2.14,6.04919266089171,4.7,253.5,99.5238134641154,93.8,2016,4,11,59362.0,98.54850095758177,242.10143711448916,4.673948176935349,0,0,0,0,0,0,0,0,0,242.07664098041516,98.93616511468164,4.695750830336852,269.5722275618056,264.2519772754009,0.9897835370267818,8.691545500243116,0.34916854462903013,0.21610399873178265,-0.15743697341619514,0.2874011259423807,,0.9889530032756584,8.56493717598925,0.3330203832862956,0.2554329834449841,-0.18608711989560364,0.2952424036616864,,0.9900356124145689,8.67538558303213,0.3505763463223586,0.2477053299359547,-0.17383036193668103,0.2904048715326034,,0.9957023331785764,9.529760463991446,0.4691924966730176,0.25664188596317755,-0.15166530412012252,0.12954068250552345,,0.9963576346965104,9.554827966117724,0.2934597879823602,0.4294302308989145,-0.4969747706507896,0.27211551116597366,,0.9924073603930474,8.984331700493156,0.3023540725165463,0.1307019492357708,-0.20727338632842168,0.19816843954630892,,0.9961784299078801,9.559157217724334,0.2721146937263968,0.10348008102258399,-0.3020698673354562,0.1905491064880821,,0.9915409659709111,8.353427683786864,0.17901245668072227,0.3515148608279349,-0.5510160448200494,0.3177800219134745,,0.9963262276800681,9.391201616011646,0.6780584261574909,1.0717983036550376,-0.28934772746137977,0.15529111795953301,,0.988038798089213,5.238057430800831,0.9603039722718242,2.587204162163159,0.885472777591502,1.746396215138073,,0.9511878244363001,6.601789077890375,-0.031471097328035984,0.02903722805751151,-0.46756835876545544,0.23710735413697603,,0.9956093257243555,9.509722305340997,0.7753054126577176,1.3283842402536286,-4.3858486545607435e-06,0.19767920708248435,
2016-12-01,0.02,0.06,0.1,0.1,0.8357142857142857,0.5052380952380953,0.628095238095238,242.637,99.0406,2.49,6.115455505048341,4.7,263.0,99.6717181062034,98.2,2016,4,12,59428.0,99.16553783230476,242.87207259209427,4.689274579819523,0,0,0,0,0,0,0,0,0,242.470909266546,99.0463750196356,4.654147856239205,271.6961134217678,272.47614957951026,0.989930832236083,8.701095652699959,0.3492190345131281,0.21606994296598267,-0.15743034217962776,0.2873319952186559,,0.9890294293063592,8.571922654772695,0.3330750799346765,0.2554449430700255,-0.18611357313503124,0.29526837224843056,,0.9901064483341605,8.682007308452196,0.3506256606292515,0.24771504917980278,-0.17386145305947412,0.2904303432635213,,0.9956965905712173,9.529730247620606,0.4687359426715981,0.2560354468055344,-0.15232560913276577,0.12954814440161344,,0.9962980380994487,9.555185956252851,0.29074584734047637,0.4244886013449145,-0.49651240724863427,0.27247559532516036,,0.9927210083185284,8.999609497769733,0.30419174868226845,0.1311029677891929,-0.20737425879181604,0.19823994501961323,,0.996086784126849,9.557480432228061,0.271775461932342,0.10344363495707654,-0.30100268360675203,0.18939445206935313,,0.9915589869092926,8.352752254395577,0.1790287247708642,0.35151839804037777,-0.5509470934030047,0.31784935841509326,,0.9960721863842054,9.390212286196135,0.6705273703920038,1.0297251771880855,-0.27214442132187905,0.13693678810228282,,0.9880708024782139,5.239552906219286,0.9603306753547692,2.586931634223982,0.8854752201805609,1.7464023098072046,,0.9506446059353253,6.59130010801517,-0.0280694799600493,0.029074762915500364,-0.4687485073376382,0.2383024654949284,,0.9956130740626896,9.50999457142828,0.7753075242516463,1.328456142317361,-4.141273802449399e-06,0.19767920458272759,
2017-01-01,0.06,0.22,0.04,0.14,0.7975000000000001,0.5115000000000001,0.607,243.618,98.8158,2.43,6.134618982525714,4.7,270.7,99.7898780357674,98.5,2017,1,1,59494.0,98.84693983855747,243.1625150713146,4.654335840501594,0,0,0,0,0,0,0,0,0,242.86708948119204,99.17166672942056,4.612062865076924,273.8625106540254,273.21491640345084,0.9899460024861392,8.709564801298171,0.34917117371599526,0.2160373255648493,-0.15746077297459313,0.28713177632633613,,0.9890701490203545,8.578656343569913,0.3330814330409824,0.25544272848557215,-0.18609085237315018,0.2952674758477118,,0.9901268010471614,8.688102972178278,0.35061710113798855,0.2477126895143684,-0.1738273615908314,0.2904006039399991,,0.9956754836205608,9.529345953894211,0.46853022442312475,0.25677438727243307,-0.15109194049834943,0.13000525936455637,,0.996330609176335,9.555988014835446,0.289158795449439,0.42429770561326674,-0.49931142059114497,0.2751232482679974,,0.9927045944210585,9.01295288353915,0.3038003003045738,0.13089445343657038,-0.20673607706048308,0.197615712002328,,0.9960718530885727,9.556074062684743,0.2721663373659397,0.10350954464463723,-0.30174380993673283,0.19070548590997957,,0.9915768896018354,8.35245949076725,0.1790288247252365,0.3515282481102826,-0.5509470934030047,0.31784935841509326,,0.9958600989737953,9.385679357471197,0.674629230981786,1.015081901569308,-0.2753734049843218,0.13834701671833888,,0.9880855948826818,5.240443562349848,0.9604623935434283,2.5878379153032736,0.8851386004811433,1.745175026675713,,0.9507052574402879,6.5819580208432615,-0.027921478515666273,0.029057138633107923,-0.46780211649739867,0.23741573034494923,,0.9956168375434583,9.510288335430776,0.7753096286970936,1.3285307375066027,-4.134337005607087e-06,0.19767920202479045,
2017-02-01,0.22,0.1,0.06,0.14,0.7931578947368422,0.5210526315789474,0.6431578947368422,244.006,98.4356,2.42,6.165892773898869,4.6,279.6,99.8666286006274,96.3,2017,1,2,59574.66666666666,98.75180265046389,243.1686837827524,4.588213042022183,0,0,0,0,0,0,0,0,0,243.27117441669407,99.31054787448294,4.5696031230351934,276.07354350377824,275.4691260479357,0.9899888398713712,8.717622826011215,0.34917011292058636,0.21603464147036416,-0.15750477510440253,0.28712606553749187,,0.9891124793206231,8.58514930795391,0.33308235568985906,0.25543821141111883,-0.1860917334707062,0.2952687713101763,,0.9901843588975461,8.694318800438271,0.35060543309724423,0.2476836120691393,-0.1738534705737597,0.29040742990747703,,0.9956794417715866,9.529105683607938,0.46873676956934485,0.2570511087146191,-0.15254151193075782,0.13048989245487747,,0.9963774535201493,9.55760161343951,0.28980875875469747,0.42381678349728186,-0.49855039309527066,0.2743800013632213,,0.9927287194424272,9.025185172302846,0.3038067625744621,0.13091003014873928,-0.20700442881796383,0.19770525794060537,,0.9960373022862251,9.554273089469307,0.27224182634283345,0.10326205003060304,-0.3019593818708609,0.19073006947608612,,0.9914964917852138,8.351028352613614,0.17893832206676147,0.3518388764344794,-0.5507675227768198,0.31750510620034855,,0.9956000576037392,9.377063310800029,0.6763914858923756,1.0069544103813954,-0.27573857041965194,0.1392557473681091,,0.9880907270849351,5.240889197668453,0.9605713176800389,2.5890562973281654,0.8850169049492977,1.7444910124081496,,0.9510528323225008,6.579463198035017,-0.027979965982711092,0.02932656335837585,-0.46706733735338524,0.23668606531283662,,0.9956168992512178,9.510550998083655,0.7752731791858499,1.3286002616266606,-4.872793846767747e-06,0.19761728165446332,
2017-03-01,0.1,0.04,0.1,0.04,0.9817391304347826,0.7373913043478261,0.8665217391304347,243.892,99.0492,2.48,6.17894391322838,4.4,287.7,99.9029513391413,96.9,2017,1,3,59655.333333333336,99.33392489776593,244.1915333929817,4.420197569201278,0,0,0,0,0,0,0,0,0,243.68632209606017,99.46518914799935,4.525752422426427,278.344375210237,279.19473568229404,0.9901790617301943,8.72746637437601,0.34902650352782594,0.2157355139926633,-0.15740050922745408,0.2870266284449804,,0.9892786990293869,8.59322593719678,0.33297873464492594,0.25525240408160044,-0.18604138975516865,0.29517775258421,,0.9903538815028854,8.70226417325372,0.35052543709688505,0.2474355941396388,-0.17373736076059534,0.2902416928448123,,0.9957041715251747,9.5293639016189,0.4676428931817891,0.25492897653674945,-0.1496035548714299,0.13044004318554958,,0.9963266988961409,9.558061692538601,0.2875735413384285,0.4207236270418468,-0.49689595578741147,0.2729145529202516,,0.9928073215573138,9.037038869181563,0.30377603241442647,0.13082593461718425,-0.20694379699320767,0.19787394219006446,,0.9960327603876239,9.552613668756223,0.27231642590800154,0.10331279544096443,-0.3020085945852753,0.1904167680235884,,0.9912959638827114,8.346675771330998,0.17964213584909666,0.35210485935718727,-0.5502633854004606,0.3168393354185641,,0.9953564417406572,9.364954917775488,0.6797026557284886,1.0113639483330035,-0.27590055508961453,0.13972105963451253,,0.9880921877916321,5.241114590213372,0.9606181751228217,2.589774783492064,0.8851095576311655,1.7453586330460742,,0.9510552325766313,6.57730207478707,-0.02812947967262597,0.029215624575046915,-0.46725319585418024,0.23682668168822696,,0.9956170249133395,9.510808618446601,0.7752916146419543,1.3287550389660725,-5.740167359083464e-06,0.19761727748967206,
2017-04-01,0.04,0.06,0.14,0.02,1.0142105263157897,0.7984210526315789,0.9289473684210524,244.193,100.0416,2.3,6.170655402918716,4.4,292.1,99.9144752827736,97.0,2017,2,4,59736.0,99.89905420749112,244.2592848423988,4.386269254842169,0,0,0,0,0,0,0,0,0,244.11187929667813,99.63768375755794,4.479561320021589,280.69999926061786,282.80863731353566,0.9902448795618225,8.736966200432283,0.3491055734599793,0.21577752442775067,-0.1576250666543075,0.2869387863771439,,0.9893464956623302,8.601218095775144,0.3330858655033015,0.25531700421588843,-0.1862060982919364,0.29512674828808405,,0.9904205945044231,8.710152359613046,0.3506530067392339,0.24751571344835643,-0.1739164542989053,0.29014415784530495,,0.9957114991159198,9.529729757981917,0.4678472321049426,0.2550603363363448,-0.15119347587645737,0.1319795655218546,,0.9962365727727298,9.556758164479332,0.28911568836923296,0.41581022357665515,-0.4947199175989446,0.2709776739095153,,0.9926921546420894,9.04555519986627,0.30339003282368243,0.13058357122537836,-0.20700948087270346,0.19755037396560088,,0.9960627282539769,9.551807496570698,0.27222353055414183,0.10309730003141387,-0.3017938773948406,0.1902053928914058,,0.9913210415207685,8.343255580536496,0.17965285741130504,0.3521158995129406,-0.5501955671447198,0.3163951943687544,,0.9952347016122912,9.35142674681565,0.6822808187273195,1.0227416230393662,-0.27449365538608045,0.13773543028811225,,0.9880925980453125,5.241256180999756,0.9606258821860808,2.5899612067034776,0.8852986559751533,1.7468618036426615,,0.9511237994574485,6.575568892586544,-0.028122943428117584,0.029202311654398704,-0.467324849712796,0.2369138443776169,,0.9956172139052306,9.511052438676174,0.7753099853286277,1.3289260914177392,-5.730600411788593e-06,0.19761727339718513,
2017-05-01,0.06,0.1,0.14,0.06,1.0927272727272728,0.889090909090909,1.015,244.004,100.128,2.3,6.188237526017991,4.4,292.5,99.9213151184682,97.1,2017,2,5,59857.0,100.33568522281212,244.12195641981347,4.474567475781044,0,0,0,0,0,0,0,0,0,244.54538272181995,99.82923022355988,4.431865407041581,283.1307944581788,282.6810090665393,0.9903430218197697,8.746552897138809,0.34911392357381,0.2157307172612345,-0.15768284094265647,0.28690792998659814,,0.9894291565740438,8.609300710743225,0.3331125127692236,0.25525041481989896,-0.18623221548757993,0.2950972607503939,,0.9904989452989736,8.718102126215372,0.35068280083132247,0.24748102864834995,-0.1739416982044294,0.29012672425084385,,0.9957388093487579,9.530554721468468,0.4668414847721618,0.2544379734047608,-0.15264575641543632,0.13088065543059915,,0.9962390666801456,9.555559099804693,0.28898014872473876,0.4157703173362156,-0.49440742825355405,0.27251204176185223,,0.9927255215898404,9.052973176031877,0.30337718296405675,0.1305735189793786,-0.2074991562824542,0.19746236273047843,,0.9960507522340274,9.550968088571345,0.2721120924026973,0.1030998585745471,-0.30193678043680905,0.1902532344451551,,0.9913459259602084,8.340919404389204,0.17965290109430324,0.35212780724457654,-0.5501955671447198,0.3163951943687544,,0.9952488051248787,9.33967239241304,0.6822599649730385,1.0226038356243314,-0.2705338150422995,0.13573062496021487,,0.9880928228823203,5.24134762834772,0.9606266261554055,2.590026168931327,0.8853384275434416,1.7472214950835059,,0.9511931257244385,6.574499123666767,-0.028121875741385687,0.029206334538080258,-0.4673248450722168,0.2369138215650987,,0.995607270749703,9.511079537918858,0.7750346215256438,1.3282904627348509,-8.12548377955359e-06,0.19722821111401764,
2017-06-01,0.1,0.14,0.04,0.06,1.17,0.9827272727272728,1.0895454545454546,244.163,100.337,2.19,6.212261978056286,4.3,288.3,99.93871303319467,95.0,2017,2,6,59978.0,100.2047038812504,244.2767720815057,4.279363690747356,0,0,0,0,0,0,0,0,0,244.984605232086,100.03885085076232,4.384089337542769,285.5821694570678,286.8771492048304,0.9904369205187663,8.756050745213287,0.34916532074775,0.21567261173692004,-0.15768366271988898,0.28690851188382105,,0.9895103481554841,8.61741662732916,0.3331625733686477,0.2551792521282362,-0.18623181194075863,0.29509776038185714,,0.9905680791360102,8.725915979786029,0.35072893420353973,0.24743077685518672,-0.1739434822294645,0.2901278891004931,,0.9957515913006538,9.531554174298366,0.46763560663176706,0.25506310967606555,-0.15396573969920666,0.13046821397094369,,0.996229144215146,9.554215377261325,0.288944315073428,0.4160317992444522,-0.49490953241742425,0.2732550160372013,,0.9926681164880901,9.057606025142334,0.30330597152734967,0.13060090340325498,-0.20773176970567458,0.19749045909431495,,0.9960284443213215,9.549816722222323,0.27216806147250533,0.10305307823353842,-0.30186324247345736,0.19016161238615598,,0.9912555069242771,8.33741983159842,0.17956049959273934,0.3527795478648073,-0.550016590056648,0.3161423175432459,,0.9954111198317436,9.332564710470612,0.6803737701685024,1.006736682134957,-0.26559499946537574,0.1336447254187857,,0.9880930365576842,5.241380527586701,0.9606216962130748,2.5901179781236916,0.8852777145000985,1.7465772362205398,,0.9514776794781719,6.577818103180443,-0.02813054051396067,0.029227881180805278,-0.46719894548583957,0.23700036867081595,,0.9955974967200354,9.51090280890642,0.7751810359811738,1.3283214501083158,-1.151212604161085e-05,0.197228201728955,
2017-07-01,0.14,0.14,0.02,0.28,1.1915,1.067,1.1085,244.243,100.0865,2.32,6.231698852179662,4.3,289.4,99.9726856569238,93.4,2017,3,7,60099.0,100.01842451260072,244.55796109311336,4.352349569814198,0,0,0,0,0,0,0,0,0,245.42965573303,100.26378059246272,4.337600023648055,288.0167899492146,287.7769536873625,0.9904884899073301,8.764836525761648,0.34918807704001126,0.2156712206543019,-0.15767841064902285,0.28689075763470295,,0.9895834123161682,8.625388990920257,0.3332121283066861,0.2551805882859904,-0.1862318267961427,0.29509311946137545,,0.990604105065443,8.733111881211219,0.3507448892333193,0.24743553867399642,-0.17393483634959261,0.2900758112655357,,0.9957674329060588,9.53276302621062,0.4677980748779142,0.2552839057168163,-0.1541967854699803,0.13038128798286516,,0.9962654310045009,9.553691187220943,0.288439610957032,0.4139246377339996,-0.49467573471759707,0.27313814409551584,,0.9928057910983583,9.063031060551946,0.30293828767099923,0.13037514596772604,-0.20792487194008888,0.19716999389148523,,0.9960137976664478,9.54851974213507,0.27226304522681094,0.1030711518334464,-0.30187271207563515,0.19015108313409207,,0.9912828352704552,8.335250531506729,0.1795649542619119,0.35279032799111376,-0.5501628664495116,0.3161659009644668,,0.9954003048446946,9.326476812696946,0.6799312405293164,1.0065442340406963,-0.2690367936475518,0.13328154528037994,,0.9880925252621197,5.241344476782327,0.9606058480414905,2.590089734402659,0.885250930171209,1.7461903041867026,,0.9516628091388674,6.5831439148103685,-0.027736773599768914,0.029026939414676507,-0.4672539949472133,0.23708255376457524,,0.9955878918248134,9.510548752642821,0.7753267730926535,1.328882010059648,-1.1493034507873762e-05,0.1972281923203993,
2017-08-01,0.14,0.04,0.06,0.12,1.1986956521739132,1.0143478260869565,1.1091304347826088,245.183,99.6323,2.21,6.228129189449764,4.4,291.7,100.048724296915,96.8,2017,3,8,60290.66666666666,99.3504987065348,245.4540141846007,4.3920813400569685,0,0,0,0,0,0,0,0,0,245.88358645548095,100.4989005177542,4.29301766141976,290.45159381452925,291.8762556848814,0.9905290120960785,8.772781980840312,0.34919147279933105,0.21568020054772444,-0.1576708460662755,0.2868635609570283,,0.9895798394155249,8.632082681340865,0.33317292025692286,0.25513001662089485,-0.18620245662697135,0.2949220888482147,,0.9906292867357326,8.739561464867538,0.35074615617017396,0.24743869133772922,-0.1739269525734884,0.29005460108503567,,0.9957482660710512,9.533476096493084,0.46483301945754274,0.25232400575683195,-0.15380064712587568,0.1292564739297608,,0.9963207276296111,9.55430946334173,0.28920318386897076,0.4110817754173326,-0.49412276679257944,0.27265676953632034,,0.9927486518335225,9.06585828660802,0.30260916700699636,0.12987995017787424,-0.2085370946136541,0.19649739671414537,,0.9960365414704375,9.547905277601473,0.27216441383268186,0.10303375015081427,-0.301764527258565,0.19002921178231835,,0.9914179281881462,8.33642581481845,0.17946637734447232,0.3511872717383374,-0.5496583885569262,0.3156980298037134,,0.9953504550355546,9.320878589108492,0.6797850931196656,1.0038864339760172,-0.26766641160748716,0.13191381346204697,,0.9880871300556586,5.241164879005731,0.9605116459974627,2.589390080107171,0.8848946326595817,1.7452587534816082,,0.9513054230620483,6.585142761424508,-0.028322216765750405,0.02957564076597092,-0.4664642502871321,0.23644797919313218,,0.9955604776490177,9.509698948638574,0.7744248841954834,1.326639221219031,-1.740416787238883e-05,0.19561867818365986,
