year,month,day,hour,pm_lag1,pm_lag2,pm_lag3,pm_lag24,pm_roll24,pm_roll168,DEWP_lag1,TEMP_lag1,PRES_lag1,Iws_lag1,Is_lag1,Ir_lag1,cbwd_lag1,hour_sin,hour_cos,mon_sin,mon_cos,target
2013,11,19,10,25.0,17.0,16.0,9.0,13.291666666666666,69.5952380952381,-17.0,2.0,1027.0,8.94,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,22.0
2013,11,19,11,22.0,25.0,17.0,8.0,13.833333333333334,69.45833333333333,-18.0,3.0,1027.0,12.96,0.0,0.0,0.0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,15.0
2013,11,19,12,15.0,22.0,25.0,7.0,14.125,69.32142857142857,-19.0,5.0,1026.0,1.79,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,20.0
2013,11,19,13,20.0,15.0,22.0,14.0,14.666666666666666,69.33333333333333,-19.0,6.0,1025.0,3.58,0.0,0.0,1.0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,20.0
2013,11,19,14,20.0,20.0,15.0,13.0,14.916666666666666,69.30357142857143,-20.0,6.0,1024.0,0.89,0.0,0.0,3.0,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,23.0
2013,11,19,15,23.0,20.0,20.0,9.0,15.333333333333334,69.29761904761905,-19.0,7.0,1023.0,1.79,0.0,0.0,2.0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,26.0
2013,11,30,3,95.0,109.0,97.0,25.0,65.08333333333333,63.75,-13.0,2.0,1018.0,4.92,0.0,0.0,1.0,0.7071067811865475,0.7071067811865476,-0.5000000000000004,0.8660254037844384,61.0
2013,11,30,4,61.0,95.0,109.0,21.0,66.58333333333333,61.80952380952381,-10.0,-1.0,1019.0,8.94,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,34.0
2013,11,30,5,34.0,61.0,95.0,27.0,67.125,59.666666666666664,-10.0,-1.0,1019.0,12.96,0.0,0.0,1.0,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,38.0
2013,11,30,6,38.0,34.0,61.0,19.0,67.58333333333333,58.226190476190474,-11.0,0.0,1020.0,17.88,0.0,0.0,1.0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,40.0
2013,11,30,7,40.0,38.0,34.0,27.0,68.45833333333333,57.166666666666664,-12.0,0.0,1021.0,21.9,0.0,0.0,1.0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,31.0
2013,11,30,8,31.0,40.0,38.0,37.0,68.625,56.154761904761905,-12.0,-1.0,1022.0,25.03,0.0,0.0,1.0,0.8660254037844387,-0.49999999999999983,-0.5000000000000004,0.8660254037844384,22.0
2013,11,30,9,22.0,31.0,40.0,65.0,68.0,55.31547619047619,-14.0,3.0,1023.0,30.84,0.0,0.0,1.0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,24.0
2013,11,30,10,24.0,22.0,31.0,63.0,66.29166666666667,54.583333333333336,-15.0,6.0,1024.0,3.13,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,25.0
2013,11,30,11,25.0,24.0,22.0,39.0,64.70833333333333,53.88095238095238,-18.0,8.0,1024.0,4.02,0.0,0.0,1.0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,20.0
2013,11,30,12,20.0,25.0,24.0,37.0,63.916666666666664,53.089285714285715,-17.0,10.0,1025.0,9.83,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,15.0
2013,11,30,13,15.0,20.0,25.0,33.0,63.0,52.31547619047619,-17.0,10.0,1024.0,12.96,0.0,0.0,1.0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,12.0
2013,11,30,14,12.0,15.0,20.0,32.0,62.125,51.660714285714285,-17.0,11.0,1024.0,16.98,0.0,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,14.0
2013,11,30,15,14.0,12.0,15.0,77.0,61.375,51.107142857142854,-18.0,10.0,1023.0,3.13,0.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,16.0
2013,11,30,16,16.0,14.0,12.0,74.0,58.833333333333336,50.36309523809524,-19.0,10.0,1023.0,4.92,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,20.0
2013,11,30,17,20.0,16.0,14.0,56.0,56.583333333333336,49.29761904761905,-20.0,9.0,1024.0,1.79,0.0,0.0,2.0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,24.0
2013,11,30,18,24.0,20.0,16.0,122.0,55.25,48.11904761904762,-19.0,4.0,1024.0,0.89,0.0,0.0,3.0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,23.0
2013,11,30,19,23.0,24.0,20.0,128.0,51.125,46.773809523809526,-19.0,4.0,1025.0,1.78,0.0,0.0,3.0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,29.0
2013,11,30,20,29.0,23.0,24.0,105.0,47.0,45.357142857142854,-17.0,1.0,1025.0,1.79,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,35.0
2013,11,30,21,35.0,29.0,23.0,94.0,44.083333333333336,43.95238095238095,-18.0,3.0,1026.0,0.89,0.0,0.0,3.0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,56.0
2013,11,30,22,56.0,35.0,29.0,90.0,42.5,42.660714285714285,-17.0,1.0,1026.0,1.78,0.0,0.0,3.0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,36.0
2013,11,30,23,36.0,56.0,35.0,90.0,40.25,41.351190476190474,-13.0,0.0,1026.0,0.89,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,26.0
2013,12,1,0,26.0,36.0,56.0,97.0,37.583333333333336,40.208333333333336,-18.0,4.0,1026.0,0.89,0.0,0.0,3.0,0.0,1.0,-2.4492935982947064e-16,1.0,28.0
2013,12,1,1,28.0,26.0,36.0,109.0,34.708333333333336,39.01190476190476,-13.0,-2.0,1026.0,0.89,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,28.0
2013,12,1,2,28.0,28.0,26.0,95.0,31.333333333333332,37.68452380952381,-14.0,-3.0,1025.0,3.13,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,36.0
2013,12,1,3,36.0,28.0,28.0,61.0,28.875,36.095238095238095,-13.0,-3.0,1025.0,0.89,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,-2.4492935982947064e-16,1.0,46.0
2013,12,1,4,46.0,36.0,28.0,34.0,28.25,34.30357142857143,-13.0,-4.0,1025.0,0.89,0.0,0.0,3.0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,57.0
2013,12,1,5,57.0,46.0,36.0,38.0,29.208333333333332,33.392857142857146,-13.0,-3.0,1025.0,1.78,0.0,0.0,3.0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,60.0
2013,12,1,6,60.0,57.0,46.0,40.0,30.125,33.166666666666664,-14.0,-4.0,1025.0,2.67,0.0,0.0,3.0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,90.0
2013,12,1,7,90.0,60.0,57.0,31.0,32.208333333333336,33.410714285714285,-13.0,-6.0,1025.0,0.89,0.0,0.0,1.0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,99.0
2013,12,1,8,99.0,90.0,60.0,22.0,35.041666666666664,33.75595238095238,-14.0,-3.0,1025.0,0.89,0.0,0.0,3.0,0.8660254037844387,-0.49999999999999983,-2.4492935982947064e-16,1.0,125.0
2013,12,1,9,125.0,99.0,90.0,24.0,39.333333333333336,34.220238095238095,-13.0,-2.0,1025.0,3.13,0.0,0.0,1.0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,101.0
2013,12,1,10,101.0,125.0,99.0,25.0,42.541666666666664,34.57142857142857,-14.0,1.0,1026.0,0.89,0.0,0.0,3.0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,93.0
2013,12,1,11,93.0,101.0,125.0,20.0,45.375,34.851190476190474,-16.0,7.0,1025.0,1.79,0.0,0.0,1.0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,69.0
2013,12,1,12,69.0,93.0,101.0,15.0,47.416666666666664,34.98809523809524,-16.0,9.0,1025.0,0.89,0.0,0.0,3.0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,43.0
2013,12,1,13,43.0,69.0,93.0,12.0,48.583333333333336,34.898809523809526,-16.0,9.0,1023.0,1.79,0.0,0.0,1.0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,38.0
2013,12,1,14,38.0,43.0,69.0,14.0,49.666666666666664,34.75,-17.0,10.0,1022.0,4.92,0.0,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-2.4492935982947064e-16,1.0,44.0
2013,12,1,15,44.0,38.0,43.0,16.0,50.916666666666664,34.601190476190474,-17.0,11.0,1021.0,3.13,0.0,0.0,2.0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,62.0
2013,12,1,16,62.0,44.0,38.0,20.0,52.833333333333336,34.54761904761905,-18.0,12.0,1021.0,3.13,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,83.0
2013,12,1,17,83.0,62.0,44.0,24.0,55.458333333333336,34.57142857142857,-17.0,11.0,1020.0,3.13,0.0,0.0,2.0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,80.0
2013,12,1,18,80.0,83.0,62.0,23.0,57.791666666666664,34.583333333333336,-15.0,9.0,1020.0,6.26,0.0,0.0,2.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,63.0
2013,12,1,19,63.0,80.0,83.0,29.0,59.458333333333336,34.517857142857146,-14.0,8.0,1021.0,9.39,0.0,0.0,2.0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,102.0
2013,12,1,20,102.0,63.0,80.0,35.0,62.5,34.714285714285715,-13.0,8.0,1021.0,13.41,0.0,0.0,2.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,130.0
2013,12,1,21,130.0,102.0,63.0,56.0,66.45833333333333,35.083333333333336,-12.0,4.0,1021.0,15.2,0.0,0.0,2.0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,154.0
2013,12,1,22,154.0,130.0,102.0,36.0,70.54166666666667,35.583333333333336,-11.0,1.0,1021.0,0.89,0.0,0.0,3.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,135.0
2013,12,1,23,135.0,154.0,130.0,26.0,74.66666666666667,36.160714285714285,-10.0,2.0,1021.0,1.79,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,134.0
2013,12,2,0,134.0,135.0,154.0,28.0,79.16666666666667,36.82142857142857,-10.0,-2.0,1021.0,0.89,0.0,0.0,0.0,0.0,1.0,-2.4492935982947064e-16,1.0,161.0
2013,12,2,1,161.0,134.0,135.0,28.0,84.70833333333333,37.69047619047619,-10.0,-3.0,1021.0,1.78,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,219.0
2013,12,2,2,219.0,161.0,134.0,36.0,92.66666666666667,38.898809523809526,-10.0,-3.0,1020.0,1.79,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,202.0
2013,12,2,3,202.0,219.0,161.0,46.0,99.58333333333333,39.958333333333336,-9.0,-3.0,1020.0,3.58,0.0,0.0,1.0,0.7071067811865475,0.7071067811865476,-2.4492935982947064e-16,1.0,138.0
2013,12,2,4,138.0,202.0,219.0,57.0,103.41666666666667,40.666666666666664,-11.0,-4.0,1020.0,6.71,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,107.0
2013,12,2,5,107.0,138.0,202.0,60.0,105.5,41.23809523809524,-12.0,-2.0,1019.0,8.5,0.0,0.0,1.0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,84.0
2013,12,2,6,84.0,107.0,138.0,90.0,106.5,41.63095238095238,-11.0,-5.0,1019.0,11.63,0.0,0.0,1.0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,97.0
2013,12,2,7,97.0,84.0,107.0,99.0,106.79166666666667,42.101190476190474,-11.0,-4.0,1019.0,0.89,0.0,0.0,3.0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,109.0
2013,12,2,8,109.0,97.0,84.0,125.0,107.20833333333333,42.654761904761905,-12.0,-4.0,1019.0,3.13,0.0,0.0,1.0,0.8660254037844387,-0.49999999999999983,-2.4492935982947064e-16,1.0,140.0
2013,12,2,9,140.0,109.0,97.0,101.0,107.83333333333333,43.38690476190476,-11.0,0.0,1019.0,6.26,0.0,0.0,1.0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,69.0
2013,12,2,10,69.0,140.0,109.0,93.0,106.5,43.68452380952381,-12.0,2.0,1020.0,9.39,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,76.0
2013,12,2,11,76.0,69.0,140.0,69.0,105.79166666666667,43.976190476190474,-13.0,5.0,1019.0,11.18,0.0,0.0,1.0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,77.0
2013,12,2,12,77.0,76.0,69.0,43.0,106.125,44.357142857142854,-15.0,7.0,1019.0,1.79,0.0,0.0,3.0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,87.0
2013,12,2,13,87.0,77.0,76.0,38.0,107.95833333333333,44.779761904761905,-16.0,10.0,1018.0,1.79,0.0,0.0,1.0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,96.0
2013,12,2,14,96.0,87.0,77.0,44.0,110.375,45.273809523809526,-15.0,10.0,1018.0,0.89,0.0,0.0,3.0,-0.4999999999999998,-0.8660254037844388,-2.4492935982947064e-16,1.0,88.0
2013,12,2,15,88.0,96.0,87.0,62.0,112.20833333333333,45.69642857142857,-15.0,12.0,1017.0,1.78,0.0,0.0,3.0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,71.0
2013,12,2,16,71.0,88.0,96.0,83.0,112.58333333333333,46.017857142857146,-15.0,11.0,1017.0,2.67,0.0,0.0,3.0,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,93.0
2013,12,2,17,93.0,71.0,88.0,80.0,113.0,46.48809523809524,-16.0,11.0,1017.0,1.79,0.0,0.0,2.0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,117.0
2013,12,2,18,117.0,93.0,71.0,63.0,114.54166666666667,47.11904761904762,-13.0,6.0,1017.0,0.89,0.0,0.0,3.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,138.0
2013,12,2,19,138.0,117.0,93.0,102.0,117.66666666666667,47.857142857142854,-11.0,4.0,1018.0,1.34,0.0,0.0,3.0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,190.0
2013,12,2,20,190.0,138.0,117.0,130.0,121.33333333333333,48.92261904761905,-11.0,1.0,1018.0,0.89,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,197.0
2013,12,2,21,197.0,190.0,138.0,154.0,124.125,49.523809523809526,-12.0,1.0,1019.0,0.89,0.0,0.0,2.0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,213.0
2013,12,2,22,213.0,197.0,190.0,135.0,126.58333333333333,50.69642857142857,-11.0,-1.0,1020.0,1.79,0.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,211.0
2013,12,2,23,211.0,213.0,197.0,134.0,129.75,51.779761904761905,-12.0,1.0,1020.0,0.89,0.0,0.0,3.0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,226.0
2013,12,3,0,226.0,211.0,213.0,161.0,133.58333333333334,52.773809523809526,-11.0,1.0,1020.0,1.78,0.0,0.0,3.0,0.0,1.0,-2.4492935982947064e-16,1.0,233.0
2013,12,3,1,233.0,226.0,211.0,219.0,136.58333333333334,53.76190476190476,-11.0,2.0,1021.0,4.02,0.0,0.0,1.0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,225.0
2013,12,3,2,225.0,233.0,226.0,202.0,136.83333333333334,54.73809523809524,-11.0,-1.0,1020.0,7.15,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,159.0
2013,12,3,3,159.0,225.0,233.0,138.0,135.04166666666666,55.107142857142854,-11.0,-3.0,1021.0,11.17,0.0,0.0,1.0,0.7071067811865475,0.7071067811865476,-2.4492935982947064e-16,1.0,115.0
2013,12,3,4,115.0,159.0,225.0,107.0,134.08333333333334,55.32738095238095,-11.0,-3.0,1021.0,14.3,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,87.0
2013,12,3,5,87.0,115.0,159.0,84.0,133.25,55.541666666666664,-11.0,-3.0,1021.0,17.43,0.0,0.0,1.0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,73.0
2013,12,3,6,73.0,87.0,115.0,97.0,132.79166666666666,55.785714285714285,-11.0,-2.0,1021.0,20.56,0.0,0.0,1.0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,60.0
2013,12,3,7,60.0,73.0,87.0,109.0,131.25,55.98809523809524,-11.0,-3.0,1021.0,23.69,0.0,0.0,1.0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,74.0
2013,12,3,8,74.0,60.0,73.0,140.0,129.79166666666666,56.279761904761905,-11.0,-2.0,1022.0,0.45,0.0,0.0,3.0,0.8660254037844387,-0.49999999999999983,-2.4492935982947064e-16,1.0,82.0
2013,12,3,9,82.0,74.0,60.0,69.0,127.375,56.642857142857146,-12.0,0.0,1023.0,1.79,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,73.0
2013,12,3,10,73.0,82.0,74.0,76.0,127.54166666666667,56.976190476190474,-10.0,7.0,1024.0,3.13,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,50.0
2013,12,3,11,50.0,73.0,82.0,77.0,126.45833333333333,57.17857142857143,-14.0,10.0,1024.0,3.13,0.0,0.0,0.0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,56.0
2013,12,3,12,56.0,50.0,73.0,87.0,125.58333333333333,57.416666666666664,-14.0,11.0,1024.0,1.79,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,48.0
2013,12,3,13,48.0,56.0,50.0,96.0,123.95833333333333,57.625,-15.0,13.0,1023.0,4.92,0.0,0.0,1.0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,33.0
2013,12,3,14,33.0,48.0,56.0,88.0,121.33333333333333,57.720238095238095,-14.0,14.0,1022.0,8.05,0.0,0.0,1.0,-0.4999999999999998,-0.8660254037844388,-2.4492935982947064e-16,1.0,30.0
2013,12,3,15,30.0,33.0,48.0,71.0,118.91666666666667,57.767857142857146,-14.0,14.0,1021.0,9.84,0.0,0.0,1.0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,28.0
2013,12,3,16,28.0,30.0,33.0,93.0,117.125,57.791666666666664,-14.0,15.0,1021.0,13.86,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,30.0
2013,12,3,17,30.0,28.0,30.0,117.0,114.5,57.875,-15.0,14.0,1021.0,17.88,0.0,0.0,1.0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,33.0
2013,12,3,18,33.0,30.0,28.0,138.0,111.0,58.01190476190476,-16.0,13.0,1021.0,21.9,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,46.0
2013,12,3,19,46.0,33.0,30.0,190.0,107.16666666666667,58.23809523809524,-16.0,12.0,1021.0,25.03,0.0,0.0,1.0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,74.0
2013,12,3,20,74.0,46.0,33.0,197.0,102.33333333333333,58.56547619047619,-15.0,11.0,1021.0,28.16,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,136.0
2013,12,3,21,136.0,74.0,46.0,213.0,99.79166666666667,59.220238095238095,-15.0,11.0,1021.0,1.79,0.0,0.0,3.0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,152.0
2013,12,3,22,152.0,136.0,74.0,211.0,97.25,60.05357142857143,-14.0,10.0,1021.0,1.79,0.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,159.0
2013,12,3,23,159.0,152.0,136.0,226.0,95.08333333333333,60.95238095238095,-11.0,10.0,1021.0,3.13,0.0,0.0,2.0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,164.0
2013,12,4,0,164.0,159.0,152.0,233.0,92.5,61.88690476190476,-12.0,6.0,1021.0,1.79,0.0,0.0,3.0,0.0,1.0,-2.4492935982947064e-16,1.0,167.0
2013,12,4,1,167.0,164.0,159.0,225.0,89.75,62.839285714285715,-10.0,3.0,1021.0,2.68,0.0,0.0,3.0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,180.0
2013,12,4,2,180.0,167.0,164.0,159.0,87.875,63.88095238095238,-9.0,-1.0,1021.0,1.79,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,187.0
2013,12,4,3,187.0,180.0,167.0,115.0,89.04166666666667,64.95833333333333,-10.0,-1.0,1021.0,4.92,0.0,0.0,1.0,0.7071067811865475,0.7071067811865476,-2.4492935982947064e-16,1.0,163.0
2013,12,4,4,163.0,187.0,180.0,87.0,91.04166666666667,65.91071428571429,-10.0,-1.0,1021.0,0.45,0.0,0.0,3.0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,185.0
2013,12,4,5,185.0,163.0,187.0,73.0,95.125,66.98214285714286,-9.0,-3.0,1020.0,0.9,0.0,0.0,3.0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,159.0
2013,12,4,6,159.0,185.0,163.0,60.0,98.70833333333333,67.89880952380952,-8.0,-2.0,1020.0,1.79,0.0,0.0,3.0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,139.0
2013,12,4,7,139.0,159.0,185.0,74.0,102.0,68.69047619047619,-8.0,-2.0,1020.0,2.68,0.0,0.0,3.0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,151.0
2013,12,4,8,151.0,139.0,159.0,82.0,105.20833333333333,69.54761904761905,-9.0,-3.0,1020.0,1.79,0.0,0.0,1.0,0.8660254037844387,-0.49999999999999983,-2.4492935982947064e-16,1.0,113.0
2013,12,4,9,113.0,151.0,139.0,73.0,106.5,70.19047619047619,-8.0,-1.0,1021.0,4.92,0.0,0.0,1.0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,137.0
2013,12,4,10,137.0,113.0,151.0,50.0,109.16666666666667,70.98809523809524,-9.0,3.0,1021.0,0.89,0.0,0.0,3.0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,92.0
2013,12,4,11,92.0,137.0,113.0,56.0,110.91666666666667,71.50595238095238,-11.0,8.0,1021.0,4.02,0.0,0.0,1.0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,71.0
2013,12,4,12,71.0,92.0,137.0,48.0,111.54166666666667,71.89285714285714,-12.0,11.0,1020.0,3.13,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,73.0
2013,12,4,13,73.0,71.0,92.0,33.0,112.58333333333333,72.25,-13.0,11.0,1019.0,6.26,0.0,0.0,0.0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,68.0
2013,12,4,14,68.0,73.0,71.0,30.0,114.04166666666667,72.58333333333333,-13.0,12.0,1018.0,8.05,0.0,0.0,0.0,-0.4999999999999998,-0.8660254037844388,-2.4492935982947064e-16,1.0,47.0
2013,12,4,15,47.0,68.0,73.0,28.0,114.75,72.80357142857143,-13.0,14.0,1018.0,11.18,0.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,41.0
2013,12,4,16,41.0,47.0,68.0,30.0,115.29166666666667,72.99404761904762,-13.0,14.0,1018.0,12.97,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,43.0
2013,12,4,17,43.0,41.0,47.0,33.0,115.83333333333333,73.17857142857143,-12.0,12.0,1018.0,16.1,0.0,0.0,0.0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,56.0
2013,12,4,18,56.0,43.0,41.0,46.0,116.79166666666667,73.45238095238095,-12.0,9.0,1018.0,0.89,0.0,0.0,3.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,69.0
2013,12,4,19,69.0,56.0,43.0,74.0,117.75,73.81547619047619,-11.0,5.0,1018.0,1.78,0.0,0.0,3.0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,83.0
2013,12,4,20,83.0,69.0,56.0,136.0,118.125,74.25,-11.0,5.0,1019.0,0.89,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,130.0
2013,12,4,21,130.0,83.0,69.0,152.0,117.875,74.9702380952381,-9.0,5.0,1019.0,0.45,0.0,0.0,3.0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,175.0
2013,12,4,22,175.0,130.0,83.0,159.0,118.83333333333333,75.95833333333333,-9.0,3.0,1020.0,1.34,0.0,0.0,3.0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,155.0
2013,12,4,23,155.0,175.0,130.0,164.0,118.66666666666667,76.83928571428571,-9.0,4.0,1020.0,1.79,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,106.0
2013,12,5,0,106.0,155.0,175.0,167.0,116.25,77.42857142857143,-9.0,4.0,1020.0,3.58,0.0,0.0,1.0,0.0,1.0,-2.4492935982947064e-16,1.0,83.0
2013,12,5,1,83.0,106.0,155.0,180.0,112.75,77.88690476190476,-9.0,4.0,1021.0,0.89,0.0,0.0,3.0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,122.0
2013,12,5,2,122.0,83.0,106.0,187.0,110.33333333333333,78.58333333333333,-8.0,3.0,1021.0,1.78,0.0,0.0,3.0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,162.0
